/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"d6e154f0-4138-488f-b58c-f386f1f3ed9d","RANKED_SOLO_5x5","DIAMOND","I","rXKKp51lrFu2xR3njzwB_QSHTVPjzQaliTkHNRd0A302qJjp","        dioooo",48.0,62.0,30.0,false,false,false,false,,,,,nxEvundrZMKtavlEwDBOWLG1b-1s1FbS22gb8mCi-I2Y6JQ
"41d71f00-26c6-4534-b6b5-aed4804b778e","RANKED_SOLO_5x5","DIAMOND","I","VnliTk15ItSI13HVz2NeX0CWGi4dadPtImHZJk6bHaV-4Kny","hammannx",0.0,57.0,39.0,false,false,false,false,,,,,VfGDskjdGGMBeR9g5dhtAjy_SyFoN2FWuAxSFg2sET3wBw4
"608b2891-53a5-460b-80b5-6ec68e6aeb51","RANKED_SOLO_5x5","DIAMOND","I","u6lY1mq2KhkqaDkr6cmUQmAQ3CsQH-bKqbK9PW3YRqQqdUGy","Carjo",26.0,106.0,87.0,false,false,false,false,,,,,24NmTrDy2XQzGMRPOH3bftGZON3ksJHmdPWj_AFIpAhRZRk
"dbf462c4-1367-43ac-9549-d5811215b592","RANKED_SOLO_5x5","DIAMOND","I","oWDtoNnwQcjgpWLQ4DA1G6UXVPXUOXui1wNEygQJJCfl5sW_","PërrierTranche",15.0,146.0,109.0,false,false,false,false,,,,,Sr5492t13OlCSqZLBhygkUC2A2sHAWhZorHVaw2h22jnRv8
"474f5b4e-47d2-4e17-a60a-fd13574f7487","RANKED_SOLO_5x5","DIAMOND","I","CIZ6lT36MVyknl1pecNpEo3SHGcUSPHP-WpKLaui84H-pb80","D GAINZZZ",31.0,195.0,156.0,false,false,false,false,,,,,2hfcZGasgPHA7xVQr1sl9tb6fDCDU4gHrrbgHW8Q19a3svE
"4d174fab-e00f-40df-bf7e-ca19cef422c5","RANKED_SOLO_5x5","DIAMOND","I","CnY9ZwBwU1PfYWM44qzumOAbf1IBAgR1l-HnhwzzKIPc7Aty","Cartî",5.0,66.0,39.0,false,false,false,false,,,,,7K90jc9YTcBbAvNm-e0q4eFgUy2e5U3k0CQyd7heX9Y-6kw
"bdaac63f-de54-4af9-be1b-5c3b74807e94","RANKED_SOLO_5x5","DIAMOND","I","4bTLjlGbDXwPNuzDZ1seDf82CAztb1O5GAC0ddbyGtdxVOfT","LaCigogne",46.0,43.0,40.0,false,false,false,false,,,,,sXDEffGNi5NRV5lFfPTnmWWDrv6QtF60rOLgsPWuNcz08nQ
"3db1f940-2949-44ec-9ba6-55509013266f","RANKED_SOLO_5x5","DIAMOND","I","7yKpK6j0lisQMMJ2MDUxNZJT92HnHd-CWTkWBXnbwGtp-JgN","wizzelxxx",32.0,184.0,130.0,false,false,false,false,,,,,XAsfV8Jl4JAQSyBgfwLP9EbDDoBpl9TlQgxQNFCYSfPMkCg
"2be83c83-18af-489f-a47b-8bedbe414504","RANKED_SOLO_5x5","DIAMOND","I","v8jTC1f0fiyMTs58u6E4HZN19LaGJBL-dnfLdWEQqZsqKsCu","Djexf",5.0,211.0,194.0,false,false,false,false,,,,,RFkjyGhtxjpyqL2Gm1Wu18-KrvqjhxVF58Wc2nyUz8HM3s0
"074353a3-0bcd-446d-aec8-4207d9716b17","RANKED_SOLO_5x5","DIAMOND","I","p3GOLV9xfvbNKefYHxz-C6uljgJDHuQqwZZFBfJGyuU5NLNn","HaveMerzyOnMe",34.0,42.0,27.0,false,false,false,false,,,,,iWOSFTaeCeZobQxb0VQnWc3MDRpRBu-tKKrfTRCw2vfPONI
"77a0092c-1f0a-4a17-a75c-a04e37823b03","RANKED_SOLO_5x5","DIAMOND","I","FnF_bGJapIKQYCqUqCi_aIJf0LvOqh7Zcw_1ILHL9G7k7Ks0","Patryczek2706",71.0,48.0,31.0,false,false,false,false,,,,,r-7Jp6clB7E1OH45IKRcb6zDVmJfFpt11SwPm5RzsYhOxEs
"0f622700-5826-4705-ad15-31fc9084a2d9","RANKED_SOLO_5x5","DIAMOND","I","xTFXXpGSTrx6NNcfI6d5XQIsV5Ucsr_dHBJiBqmg7aVAuY_q","urineinthebrain",48.0,72.0,73.0,false,false,false,false,,,,,TtIByl6Ohj4tX6UUNAPj4X5IY-iAtmT-sqThn8ClBUM0LKg
"0f622700-5826-4705-ad15-31fc9084a2d9","RANKED_SOLO_5x5","DIAMOND","I","q-hevc0aBZr2BAR_4RVbpbbmYdpALrnnhhxXzDTa5VZuL1G7","GenG BDD1",4.0,176.0,167.0,false,false,true,false,,,,,QdMfeGWwXzKzdiyPd12EHBN_q8XyTVLaBB1MNjUUA43SCIg
"130d5e47-df57-4cb6-b6d1-5cf8b14c86aa","RANKED_SOLO_5x5","DIAMOND","I","GYmyHueV5MIcCfNFueIYuFlcS9wUc377CgV3f7hb48JYVRVM","Hi Im Brko",63.0,27.0,17.0,false,false,false,false,,,,,t5w5fgk3NbFGRmcPU6LX09x51exG8Mr-qh1kCdrzCCdhVeQ
"84cf6f0b-01e0-463f-8137-cb6d986d8d9a","RANKED_SOLO_5x5","DIAMOND","I","eYJR_83VWy04jJEluXodrleovdumdYAQG8fCVbT3kEmbjfry","Ilúvåtår",10.0,96.0,99.0,false,false,false,false,,,,,OpnpdeoNCV6cyGpBxha6NDZzPnjJsm90t3t6wCg-0eTaBnU
"4d174fab-e00f-40df-bf7e-ca19cef422c5","RANKED_SOLO_5x5","DIAMOND","I","-N0zwLI4x0wdrdVhXt683jCX86i9JZELlrS7urywgJ-03UW0","FERNAND0 PIQUER",27.0,19.0,15.0,false,false,false,false,,,,,hsuGL-kGbU3PCX-mHw2LPY5OSj_PGwiSIHnMUYlA275l2hs
"2ce8d9bb-0560-4bd4-ae6c-f4be30a2b66d","RANKED_SOLO_5x5","DIAMOND","I","KDmOCURlefggZ30a6-ezQaPdNJm69yJabTE78CUpJsg7wiKj","proxi madafaka",40.0,144.0,141.0,false,false,false,false,,,,,nZL6aNAdqE-eAHlNEvCm-spaj0s-2rD6zDPYxd4VkxlAGps
"1eb554b5-c5e5-4fce-ac16-9e901cd2a9a4","RANKED_SOLO_5x5","DIAMOND","I","LcVIPZQDaxwJMyndxQw9VLeIAIEZyANP5uy3tJP73PUzG8RW","vegas lights",0.0,57.0,60.0,false,false,false,false,,,,,jryyxq6JTK8r3GVwFGwlOx9CkcAQdh8s2RZJyqVDC6IfedM
"35a6f74f-b148-457d-a6ad-4d7350d8168c","RANKED_SOLO_5x5","DIAMOND","I","vL-fymj4waL2ngaHv0EAp8QoEDLjLy2UaGnTYXXxTA7eqChr","Kyriniâ",53.0,78.0,65.0,false,false,false,false,,,,,OCeROID_qknb2tq0orEAMVzRt-FF_UHURcwY-2W3C2fegZk
"0f8a41a3-dffb-4457-ba1a-d370da708d6d","RANKED_SOLO_5x5","DIAMOND","I","CsWtBXh33JlWkjXUOQuKR9QXgb09YJjsxUj8a8OvWPiPsdsF","Reflect",47.0,129.0,126.0,false,false,false,false,,,,,xmOB5a3G1sYhDp6VfKbmOVxK59TSuah3Y2x_XF4aQjpHzho
"c38423b6-0d79-4c1b-84f1-d48cb6bac0f3","RANKED_SOLO_5x5","DIAMOND","I","3igTpMMIT7p9p23jh2C-Zg34wAuAfjd531KD9Uf5jw55T4Q_","GGiler",19.0,49.0,44.0,false,false,false,true,,,,,3xvG9jw0ChT8DRLp2MDnKkkvzpCVW6BPvBXs2gJpkZwst2M
"81a0cd68-b891-4905-861f-92158eaf592e","RANKED_SOLO_5x5","DIAMOND","I","GcUg0htALMs39z0vkt8ubF3ZVDqCJno9Oz_Y4TYEyzeG8KMa","TARDÎS",55.0,167.0,162.0,false,false,false,false,,,,,BCcQeiz0BtgyA4TdYrEPnRObLRcV_iZXdgDK7SG9rWMNihg
"2ce8d9bb-0560-4bd4-ae6c-f4be30a2b66d","RANKED_SOLO_5x5","DIAMOND","I","-Ovria6z4eCaugt9_oGeHxjIJhzagUwRwr5j2J6rAZ0-NcaI","H32S2ASDA21ASFSD",15.0,68.0,55.0,false,false,false,false,,,,,IGmWAv6lM4uPbLZh8kpvHH0gZxEixBabBOMx5Tk8YBmIYZc
"c54c4418-10e3-4b9a-ad49-039cf31fb15a","RANKED_SOLO_5x5","DIAMOND","I","x_t8MPBAjOK8MC1YILskovMj9IzYWy4r_REBMJmwRh12mBWQ","butsmokes",0.0,24.0,14.0,false,false,false,false,,,,,i3CBaODt1PAWb5Kq36BIfBZSmBOVmiqorJG8ju3XNXDrTqk
"2be83c83-18af-489f-a47b-8bedbe414504","RANKED_SOLO_5x5","DIAMOND","I","Isn9KNq77BQgMuqbchspxuA-IW7iAfYIdKl5WGxofKz_sUSp","AXUTRAM",0.0,146.0,119.0,false,false,false,false,,,,,0ISjsFKDVPj_ddycuWjDq2lTTisHqMefCbBn5N3XPpfsiAU
"bfd51868-3f68-4758-b5d2-c8bfa00975e3","RANKED_SOLO_5x5","DIAMOND","I","4YFMqIgJdL7hK2yC2fLgsD7PnjN3sC3z8Ls_Y_z2d7kusyGV","Tesco Meal Deal",0.0,66.0,71.0,false,false,false,false,,,,,xJA0LRumiCqZWuEvbKqzVWStlOZYbmWu88DGZU9bo1gWPIA
"4e466fe3-2203-4d62-8735-29fc3e31ed31","RANKED_SOLO_5x5","DIAMOND","I","er4qTk25qgFLV4ESOSOeJxyMGEj1FBQIYlYFSz_va7rkNNaM","Yeezy Ghost v2",56.0,145.0,126.0,false,false,false,false,,,,,klx9YwUmYlZk8IUDANm_OIsU7DazRwzbuV2JEKpRLUYCiFw
"fcd20d0e-100a-458d-a068-e2d30a262891","RANKED_SOLO_5x5","DIAMOND","I","Z_2EDMCJXZglohxGXw5uIeLqoEbQXpurivr64Y955unCaKyt","wThPete",0.0,69.0,44.0,false,false,false,false,,,,,wwFnUbZgxqKrWsXN2GfencsuRbsRhxU1DfBfmQMvYJz8rQw
"5d834ad7-e81a-4fb1-8a5e-80d4513f9aee","RANKED_SOLO_5x5","DIAMOND","I","6NriMnekhP-w42qjjbcgyXz_mhwV8dfSxYqhRUKuJy6OUesG","Ozkkan",100.0,124.0,112.0,false,false,false,false,3.0,0.0,2.0,"LLNNN",bz6Gi13VtHOuWIFCYcagWJjvZHwS-77YDls8mrMJaBZeOlE
"e265eec6-4607-4fef-86f9-9cd9fcef701e","RANKED_SOLO_5x5","DIAMOND","I","FBN1vEgYwgShzNsfyLBJrSyuZBJcLdKKuJMZZBF4r7JxdC9_","Flha Flha",0.0,67.0,57.0,false,false,false,false,,,,,9fmRrVF232cYujx6GQqKEKohoKVvHBjAAd8qfRamhgpcOSg
"3cf3b3df-503e-4b38-8720-a90752391f07","RANKED_SOLO_5x5","DIAMOND","I","KimaXgajImZwI7HEmcr6vrmcJyvn0lSQlWKihkN9c_DQDejf","Mobangpum",17.0,90.0,71.0,false,false,true,false,,,,,UvoEzpDH2dBz4VGSfR-u2ZZZYivmtgDYNGeIrYutdvd8Mos
"599820a7-95ad-4500-8558-9f686f4ce619","RANKED_SOLO_5x5","DIAMOND","I","3IOtHOJbltNZbchEg2MyKhVIjT1lIXDu85PBtoXaGFuQMHtQ","Morwearby",100.0,105.0,78.0,true,false,false,false,3.0,2.0,2.0,"LWLWN",TBEg_ZGOaWmOq_VckIcLBkax_3uJRQOhUuKcOkY9HY2gQUk
"6d23b1e2-c0de-411c-a5c9-d91c5f4abb43","RANKED_SOLO_5x5","DIAMOND","I","TuwClF7jwnTyakrHoft4EnR6PORkEQ3opmUBmnKAb_4cv8xc","Kαt4Reset",22.0,103.0,99.0,false,false,false,false,,,,,vsRLhEWlZb073ltcqUAXlKUb9jqyps5gzohkXccsgStaNS0
"3db1f940-2949-44ec-9ba6-55509013266f","RANKED_SOLO_5x5","DIAMOND","I","2clNq7qJJQb2pKKb-QHFPc_ugRtaMWGFrEecicMxs7FXEQNb","1Fear",59.0,93.0,67.0,false,false,false,false,,,,,KrrGKQ6VPNv0xdVYZQhcx558KWOX3zB4rFkKH-V3DnG_kkw
"2be83c83-18af-489f-a47b-8bedbe414504","RANKED_SOLO_5x5","DIAMOND","I","UpiAT27FvVa0l7olUGhYtqW5uqb5qwxwBWxgRsEUx2bofjG1","TacticaI Rage",0.0,78.0,74.0,false,false,false,false,,,,,cwtnC06Fzs_J-hwWskxeddqis_D2gDWRbmRIrMayQghHue4
"c243ac82-ab5d-4603-9347-703d4b028218","RANKED_SOLO_5x5","DIAMOND","I","aGqn4rofJGXl6JBxVxdCaf45TTGYRZ4z2bAQjL-Tq8ztrcQi","limewaterfanatic",37.0,59.0,58.0,false,false,false,false,,,,,kfTUGZ34-kkxnHEIkGhOMZuqg1UKMB4nfEmGhqFOPjO6BdA
"ec9db164-8146-4a9a-9af1-6ddb11213dac","RANKED_SOLO_5x5","DIAMOND","I","kYzI0ae0wfD2USnM-iMiJgzoHuJ1GogU6wF14ARdpIRlyEUd","Danzig is GERMAN",0.0,96.0,73.0,false,false,false,false,,,,,kBpj5b8UllKIpAFuRN5OH4thQOX4JkSr4mW1cytdAHjCY9E
