/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"f42a414d-fecc-4952-bb0b-9aa38644f491","RANKED_SOLO_5x5","DIAMOND","IV","EirDl8wJGv5zDi3d4P14bGwcwJcxMF0QPfu0HfbcsJjDNzGy","Ηide οn bush",81.0,135.0,121.0,false,false,false,true,,,,,56tTUCQnjzNz_fr1iTW7pPvXEbrKfpzQ0fuMNmbkzcKewMo
"c104adc4-4f00-4fcd-b3b4-96f42fbe5e6a","RANKED_SOLO_5x5","DIAMOND","IV","5R4KwZw9zfHbIMu__LRikoddhuITp8YDX17dtQRhpns-csza","katten i hatten",67.0,140.0,143.0,false,false,false,true,,,,,LhUxcg6I8yEIHJYXuzkX6UrgkOFRGWme1oLgJsMlXTPGXRQ
"1436747d-7f29-419d-9b47-4020f7f07476","RANKED_SOLO_5x5","DIAMOND","IV","4MaMqBjbEUMmRZueYLe-_2yXZujz-GSwlfq06bd0EJ5kLhZI","Quiet Swan",14.0,128.0,145.0,false,false,false,false,,,,,l8jW4_3DxgZZh1X0EqItdq0rJw9HSGRd5yYmO6q3xE_mQjw
"563c4e4f-9546-4f91-af1f-d78cef389f57","RANKED_SOLO_5x5","DIAMOND","IV","l-5cVoryawHdRyizf4-5mZ9F3hcPtlRZFUAKwfEF_Fp6KhD6","Faker Perkz Caps",100.0,73.0,64.0,false,false,false,false,2.0,1.0,1.0,"WLN",3-p9YdgLGxTxEsTddoZtF3oNoAvOMz4g3NNUdH1ej0YBaTs
"72be9263-d7c9-4fe2-ba0c-8aedec186e73","RANKED_SOLO_5x5","DIAMOND","IV","8DFXksJKxJLatelVLvvbnkUW_6aghOKapyXmuvuyheO1lY9q","Twisted Fate ADC",83.0,76.0,71.0,false,false,false,false,,,,,ZyIyfyrjoNqQUX_BrnjolaXFYH1GsCyp396rO89vaQGh3aM
"41253007-4f32-4a98-8c20-af9df5d27aab","RANKED_SOLO_5x5","DIAMOND","IV","rQ-o-QXq9ZJXz8mMYmhvuXKQgaF4Xub2Z3Epv9-7MKlelnuR","iMainMoney",20.0,91.0,96.0,false,false,false,false,,,,,YJ3qsF4P7ISwr70gS6R1YpUqQkwzLtEVFeB76feYSRMtTeg
"0f109844-71c0-4d4a-89e2-1ba7c78c4945","RANKED_SOLO_5x5","DIAMOND","IV","Ey7Op3o_eICgPh5_VpVHyWitfioZkBd2unGQNDlsomDSJYhU","Mettwurst",82.0,24.0,17.0,false,false,false,false,,,,,MtAGsQndP3t9TsfCkge4P4kzJl4o1bL8jrvW0gSpgEtKWdM
"3108ab9c-c029-4088-ae17-0dcf41062a3c","RANKED_SOLO_5x5","DIAMOND","IV","FDbJwIpBWFySLdH2oIxIIP5gVRilr5yJTQTLevfPLKHYQOAu","me Avalia",0.0,56.0,66.0,false,false,true,false,,,,,AllC_6z9v7fOsJQ7IcSeN86hwHJQZHrtMbLbkV_-5N_mpw8
"0cd7f512-57b8-4125-8a33-85b1397f7056","RANKED_SOLO_5x5","DIAMOND","IV","bqMbaTGl5l-sThXkkQA0MaCShzdc_-AAPN2lKSiscqIwufu0","NickSeverniy",0.0,156.0,110.0,false,false,false,false,,,,,cmm0Ez0H5j3VOAD7YXwuINjqC52MWmTLq8N_JFOErwcMN-c
"dbf462c4-1367-43ac-9549-d5811215b592","RANKED_SOLO_5x5","DIAMOND","IV","tz392Msr1zDjK5liq-dnag1TxhxSrCBqLvaFa1O6O6ccg0gA","Olen Suomalainen",24.0,117.0,95.0,false,false,false,false,,,,,uGUO3pryuy4Jpq9LseGpVh3dfGxPieqVyNIm0skeQZyE2mM
"810685c1-02a9-444f-902c-d381817e2d83","RANKED_SOLO_5x5","DIAMOND","IV","-KgBSzVk87taYfvc1ZvX34hR03lyC1G8qBt7cfiXkcakXFjq","NW Akashi",15.0,388.0,373.0,false,false,false,false,,,,,YKuq2e11yniLeoiOmQYrlalQ60lRKo23do8QgPyx7mg6HPM
"c243ac82-ab5d-4603-9347-703d4b028218","RANKED_SOLO_5x5","DIAMOND","IV","uPGYOf-7qKg5TZCfyN-gzzm5_c9KKmgLZ278hkciamvHWfOS","1ZESUO1",0.0,25.0,22.0,false,false,true,false,,,,,w5rPvc4-ZLWeG-ZKytLDvAE_n8tCdnLKmuFyU-M44X6FB2w
"82a9c00e-1bea-41bd-a7ad-6cb76a431fe9","RANKED_SOLO_5x5","DIAMOND","IV","RIWH9vv89khcz9Zb-rNQ3kKJQiDwgUl02kjNejOGu_aALwae","Jurassic boost",0.0,213.0,154.0,false,false,false,false,,,,,DFv9buoXdBvG8HDZpDwRiVp63hDcH9lshSJ6_HxbBXRbPLA
"48eadc74-0ff3-476a-89d5-9634294f0552","RANKED_SOLO_5x5","DIAMOND","IV","bA46k0V0I3IkjDnbcLhxnxfo9FXRpeox_oLhADNZkhfkTMK5","Herr Polak",100.0,86.0,37.0,false,false,false,false,2.0,0.0,0.0,"NNN",VXMC0G5zxrY26YjbyLeNJ1W4Jzcv9DhKUa43prmqo8CBBpw
"77a0092c-1f0a-4a17-a75c-a04e37823b03","RANKED_SOLO_5x5","DIAMOND","IV","yaa77YUWtZXO73rFqG-qUjmjqZF_X1ZDDpJFGXoNdAc6dQy4","Ompo",0.0,48.0,40.0,false,false,false,true,,,,,eSkvLcA_e7G_VLBNSlCpZyJx_1GTbx57SWTiMsidNdeQx3g
"71a4d346-ea5b-4722-a7d2-825cc2698f1b","RANKED_SOLO_5x5","DIAMOND","IV","GgnKXHjswfdtLEf7PMUSiUch5kghjB9fYo5rGUbNz43G1u4o","IamOmnistone",47.0,190.0,178.0,true,false,false,false,,,,,HEFwPPlzXzpOH5sMunRzbLngQzGKiKfYKmSeA_5ic4JtaxY
"0aecda46-d40d-4b11-9835-f69a51fcabc3","RANKED_SOLO_5x5","DIAMOND","IV","-rdbfYc7RzrgfgC5kAjCa94c-A7ioB19Wu0YZnv1tYI93AdC","FLOATFLOATFLOAT",0.0,38.0,35.0,false,false,false,false,,,,,KYoDdNrD_0JyoGDjRyMU9jVS7LG1txXZIneRwiPTZxJDJ6E
"188c3194-1b58-4982-93dd-dfbc275c83bb","RANKED_SOLO_5x5","DIAMOND","IV","x3M61bo4_SjbpbWOLF4YtIKOTYshxPFfSuRAlPKgzidrYDVU","ToDieWithoutPain",83.0,111.0,124.0,false,false,false,false,,,,,ZNiB-lonWiOonFa3sJZZOqmcP8ImZ9nplfl0adUrRKsq3wY
"251083c9-8b81-40bb-bd22-f231d38c8db0","RANKED_SOLO_5x5","DIAMOND","IV","SP7qG9WTCyjnjphK_RpK_-S2hNlFOM8iGKuI54Nvn_UZcoxj","SexyLindner",0.0,139.0,136.0,false,false,true,true,,,,,C8q-v6oad809u7IRFlPqljScDp-p78SDNQ08nzeiT9gKVPQ
