/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"e09c4996-91e4-475d-ba60-051381c38ce8","RANKED_SOLO_5x5","DIAMOND","III","Vd3XVwmmHsGLU3HIweiqksobeczoCpxM4nMr2dZT_xRKsbQv","Flexanor",0.0,65.0,78.0,false,false,false,false,,,,,e1LmMHNA-MbhJZ7kHSG6Ojw-ujH5i0K6Rwi53Q71S4sesgI
"447f7aba-ece2-4e55-a6ed-8068e989f2c2","RANKED_SOLO_5x5","DIAMOND","III","oftEcEMHAEYtix4ar5xaUZ6aZe6vln14vq426kqByH0en5-I","Nêqster",90.0,163.0,148.0,false,false,false,false,,,,,PrF-91TH67u7iqACy_LbPhhFIuIyWc2N_h6-JgbcBbFQTFk
"3db1f940-2949-44ec-9ba6-55509013266f","RANKED_SOLO_5x5","DIAMOND","III","MCeitMC-rzYL-E--kHFHdsyFg6B5ioJ6DJdlrYqHt3oKDPi6","WavingWinterPoro",35.0,37.0,25.0,false,false,false,false,,,,,wNCOOmR0DesYSG0HowWjQHtZAlEpuAMZbOXHVJftxK6Jb0M
"30a48f35-c44c-43ac-9a72-eb160f0d437c","RANKED_SOLO_5x5","DIAMOND","III","FhSzs7KNfIh1PTbl7S7vW98WTX9k1DwX6SmAYyHSU0GG4BLE","Mr JDW",0.0,28.0,19.0,false,false,false,true,,,,,iX4UgMzNMtWL_wTksCiIJgeTMu5JyC-B7VP8Asx_-iIiCis
"74841f58-0c96-472f-a5c5-4cf71247a5c8","RANKED_SOLO_5x5","DIAMOND","III","NRMJaa5hNm66OD4AdT84DHA5Ii4Eg0w1mU2_7mzWex_syycQ","IOnlyNeedSeconds",52.0,201.0,203.0,false,false,false,false,,,,,Z2MTTvUSLoggHvuu0zGAswF4y537DiNK3rCn-FjVSGm4PKU
"0a2a3d4c-0398-4a9a-9352-efb728d71643","RANKED_SOLO_5x5","DIAMOND","III","bSwjYXbkTt_lV7Ecy2c3CFYFXnilH5y9zWdVY6oVE406JvmD","Reformed Surhum",98.0,94.0,52.0,false,false,true,false,,,,,LzrW8h1AVT2MGPZVrBd-xnEHP2XSSn8TIewWrztVCY5iQzg
"ec9db164-8146-4a9a-9af1-6ddb11213dac","RANKED_SOLO_5x5","DIAMOND","III","KOZQApaM9bL72OWmlndA3BQVaOS1RMQ6ew_jjH5XolEr-v55","Prenses Esma",78.0,203.0,183.0,false,false,false,false,,,,,Ffn4MuspV8Crx5JsJpcnXL5mjulkR41V1dnDjwhlvVaaDSc
"5d834ad7-e81a-4fb1-8a5e-80d4513f9aee","RANKED_SOLO_5x5","DIAMOND","III","D1LjBtbZvC2a31du_I7fvdSC-dyyga2NOzBRnLY85-T17nfC","Bestyyful",55.0,113.0,121.0,false,false,false,false,,,,,Fr0QsSNJekwzRyqEJmUUgNSqF7IeVtbGNK6tHyfITYYPEck
"c97ba66b-4fe3-4ca8-a983-fb179940dac1","RANKED_SOLO_5x5","DIAMOND","III","BqSpFFIsCtJQ_-518dKVgEgCrXF2h3fABN6LZsHZZIwFvqsR","Vertilon",63.0,130.0,139.0,false,false,false,false,,,,,SWbPTxDryaPCRN2CrI4eX9qNE8txHrRokD33530VGrXqw_I
"65d0d5a2-8b85-4dfd-b6e3-a9e47bbc8416","RANKED_SOLO_5x5","DIAMOND","III","6zcLmYdHok-003u9LYupuk8Jtn36iEjfpXHoE_hXExRxbiSk","VergotaAfricana",22.0,52.0,34.0,false,false,false,true,,,,,I4-R7StMMyQ0rZ0TCojH66IOolHe7kO5WJlxlGguNAtMcZA
"130d5e47-df57-4cb6-b6d1-5cf8b14c86aa","RANKED_SOLO_5x5","DIAMOND","III","J4AsRCxa_yuJNnvQkuuiDhjGSB5we-VyOy73JzWqDgMhjKXf","YouKayntbeatme",79.0,51.0,40.0,false,false,true,false,,,,,UsucE3y_gba_H_Us3hNJHjS73MpM5Kefu8QqEOMqnw0CU_Y
"ade103fb-f7fb-4ca5-bbe1-c3a95b4a219f","RANKED_SOLO_5x5","DIAMOND","III","KICwZ7SXn6mMLFeCUF-sK--4nQYc5DvmiDnGnuW8k1zQa3Yi","abigai1e",4.0,75.0,55.0,false,false,false,false,,,,,VsEp4SoR7vFixhEOGrq-TTDio6C6ghHouSe_4llCcQ45Wkg
"bfd51868-3f68-4758-b5d2-c8bfa00975e3","RANKED_SOLO_5x5","DIAMOND","III","SYIGcH6R2Xc82zjvAZL52lcAXlt9BCpUkZbnJJI1vmEdcdHK","BPL ADCisKEKW",31.0,259.0,245.0,false,false,false,false,,,,,-u0OT1d6idbDISkugmnBSxNSXIVzOiX6aNtLjolWfhqvy58
"d6e154f0-4138-488f-b58c-f386f1f3ed9d","RANKED_SOLO_5x5","DIAMOND","III","J9t-tjAzzLO-kMX4xk0fgIdYz0tSkdbPJ3PWZMQYri7QTT1J","Princess Lyla",0.0,191.0,182.0,false,false,false,false,,,,,7QbAMyy2vSdtrOBbfmOSHwRV59yApDHVQEHAiaMMbCNKSzM
"66933014-8b15-46d2-b953-c411322f61b5","RANKED_SOLO_5x5","DIAMOND","III","xhWLyYVRnWvdLPjl475EAm4svRJxGMCCHw5Nth6PUyXop9vu","INSECT IRL XD",0.0,57.0,54.0,false,false,false,false,,,,,IseYsqMdbg3kfTloSFT2NxU3-UL8Qpw2XKRS0yd6gKaQvt4
"3cf3b3df-503e-4b38-8720-a90752391f07","RANKED_SOLO_5x5","DIAMOND","III","Xw68-ZmX7PiJq0Lb3EHyrL6HHrsQOtP57tANLjFha8oOOUid","Lonely Thóughts",0.0,43.0,38.0,false,false,false,false,,,,,cPs4erL-jx1aetLAXmUjfg6aqIe3D_-MQe296-eD8ZJFHL8
