/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountID/SummonerLevel
"5a24e944-52bd-4a82-a81b-40a4ed2e47b5","RANKED_SOLO_5x5","DIAMOND","I","vUVMx9i498zVN016UYVdTi4cHArzkWtYKxeUzU8Th5NshXBe","Diego DIO Brando",56.0,58.0,51.0,false,false,false,false,,,,,0IzeD2SPa13arPmFUY-CgIPUAQKnSxFd8Qo_V61Our-3UFk,176
"65d0d5a2-8b85-4dfd-b6e3-a9e47bbc8416","RANKED_SOLO_5x5","DIAMOND","I","sL-1n4JgOIuK4iVj1FMZapuSqkd0N9rFZlvntTU6XFiIDIl7","A Pink Cow",0.0,133.0,91.0,false,false,false,false,,,,,0UwO38haKV_ou6xIXzWlKvDjRT3rBOCZwsjTuvT2Pl9yZzE,170
"66933014-8b15-46d2-b953-c411322f61b5","RANKED_SOLO_5x5","DIAMOND","I","RSrCov6-uQX9OtsPrbn2p0Tkt6P4A-yNcCIN8W6uob9uUEA0","JudaszekPL2009",0.0,232.0,230.0,false,false,true,false,,,,,RIQ_fu8xzOIt87py2Ntb4vpcwdBSvuE7VkhWYGh0dDKkWKM,239
"f61d777e-bf44-42e4-9188-555f60dab9e3","RANKED_SOLO_5x5","DIAMOND","I","1cwZB2cE5QwSDWughFn6TdHBWPvFptZRordkU79cKCZVmLhy","Napoléøn",0.0,247.0,262.0,false,false,false,false,,,,,n4V0rH-DNWSUJ1neA_MyX9iosKgbaVcvlgZfMIsPG8QI_oo,287
"a5fc2cf1-4419-496e-a02b-dfad6a268840","RANKED_SOLO_5x5","DIAMOND","I","gYP3p68hbT56uKOuAyVBNlBiyGzRHRlTpLXRypD7vTcu0hxI","SAS Wolf",69.0,135.0,136.0,false,false,true,false,,,,,RPNk24sklD59Ldso8x7PcV2ziET6qZHoSSe5xPG3pPXQU5w,334
"fcd20d0e-100a-458d-a068-e2d30a262891","RANKED_SOLO_5x5","DIAMOND","I","zGkiGfD2obEimaNlOUJnNvTQ4SHGOVSftuflK91J0qOuNMel","abghgdfdrh",100.0,38.0,28.0,false,false,false,true,3.0,1.0,0.0,"WNNNN",mOP1XPlhscQgMsxbIkli-o4PA0niejQL3LCqXPkzF8d182A,70
"8307bb0f-dcd2-417c-8a53-9d38acba1049","RANKED_SOLO_5x5","DIAMOND","I","KUwmAzw_7PekzqNxx1uVc6xDUEBwQa9FkZnGW1Y6KpTYS3zL","we take that",44.0,296.0,295.0,false,false,false,false,,,,,mASJfvk-a4-J0F-sM23rc-EzpqY52POxzbXCJN0jcXipAjo,221
"13d76b03-3e58-4afc-8655-40e7c393d529","RANKED_SOLO_5x5","DIAMOND","I","sZ0KpGd4EfEyXJqqR6x5F9779965kvnT30F2XXOVRrjkrCM7","G0DPACA",44.0,18.0,5.0,false,false,false,false,,,,,z6r4FFduC30MZx-xrjVPiuBt6E3IV2UluNJvn_jXClqD73M,120
"2ce8d9bb-0560-4bd4-ae6c-f4be30a2b66d","RANKED_SOLO_5x5","DIAMOND","I","7peg180k0gbKtqi6ps2SP5nSiukR7SGkW-ZhXBFacpgenFWr","Alason",52.0,193.0,185.0,false,false,false,true,,,,,6W67iYDIK1JSTKkNKay8hVUUCh9VNa_iFbQAnNdzctYwUNs,188
"049cae08-309a-4abd-a439-6b52e594c198","RANKED_SOLO_5x5","DIAMOND","I","Z1Ri8BZtniXMRXjc71_PZ_qW3CCkrLiqFQQwarwCa2P0t-LX","Vaylišta",12.0,91.0,77.0,false,false,false,true,,,,,DEiXbboiQIJJShAsxP1QWb1OcQfgcan3coSgzfhR8ewCRgA,278
"5e9334f9-9f25-485d-9135-f5b2d940bfc7","RANKED_SOLO_5x5","DIAMOND","I","jWZTSK-w8WtgEs0bSioJuCr48hdDP68c_H8nmzNrHTlrnkmL","SlayerS ˆBoxeRˆ",60.0,71.0,66.0,false,false,false,false,,,,,O-Vguhmx4ceLE1AzCP279R7n6VAQLQhVE317itm2T1-QgxI,79
"eb26533b-911b-4c4f-b62c-c9787f6a862c","RANKED_SOLO_5x5","DIAMOND","I","TlVnN5xBYSdlBDpRgNWB-QMPGc7OLWxfpU9ZlHCwJ_27FVYx","Sorrow Flower",0.0,105.0,62.0,false,false,false,false,,,,,nVbay6gUfjt7fSP82bwWGR8_VrvBv_rDeR3gwqJ0KjtwM9o,270
"d3826883-1359-40c9-8c8d-f0690688d3d1","RANKED_SOLO_5x5","DIAMOND","I","gxCkZpZUege9E-sTVqVavpEV-UK29jInyEu9gTAyodTaCBAu","Flanegien",32.0,91.0,63.0,false,false,false,false,,,,,jFxZe6VklgrZIRKnnz1gxlnkTWAwYVLXhl7l5q7AQkUHilw,237
"c54c4418-10e3-4b9a-ad49-039cf31fb15a","RANKED_SOLO_5x5","DIAMOND","I","ptEN7zlD21ig6MeVGRBy-AmAMcaVwEMBnGnVk9zmEj-V8-Yp","Hyoku",33.0,384.0,390.0,false,false,true,false,,,,,v7XVzf2gLKUlXAgEC90-12uic58m9KzVBnBUqkIjPOORmC8,200
"5ea27c92-641b-46dc-8ad3-fbafbd201802","RANKED_SOLO_5x5","DIAMOND","I","rdpqzWitnYYxXIa2guENbOYdtNpD6quj4vqnQHqm63VDQgk6","Myles Smurf v2",0.0,35.0,32.0,false,false,false,false,,,,,dhSGvLSnacoK5ecQBl0w2r3potlWmN0o0DYojyBEdxWiAMo,65
"c54c4418-10e3-4b9a-ad49-039cf31fb15a","RANKED_SOLO_5x5","DIAMOND","I","-fkjQqpOEK5bOtz223xk8HnhtVcuOapwf38U-f9e5lYAAsAY","BG Aristochrate",0.0,139.0,136.0,false,false,false,true,,,,,yhx1qVh48GQt15piOLTcIxa1CQmaE7Tv-dLND7MrSDhDobk,286
"f9ef7fc0-15b8-41b3-a8f7-1268dfc0c971","RANKED_SOLO_5x5","DIAMOND","I","ICH1LULuC52M5fOMax5b4yraTRCmwjWq0qJXPfAq5cHNuVlQ","Leo999",44.0,55.0,47.0,false,false,false,false,,,,,GyvAyDNJq4f_nKfMlQxS3-bvLQk4WMEpEXOUI7VZjpm9e0E,159
"998f9545-4596-4a7d-b428-46cf19ae64d8","RANKED_SOLO_5x5","DIAMOND","I","lmrXFUrW1aoO3Dz0MvKprvI880OT7mZkgP4_VF83-4Tp15wM","snaperskya",18.0,132.0,138.0,false,false,false,false,,,,,5dN-GkoY_05BTfjgdB31tRChyz_y4F5arGrThSSDweyN6d0,318
"8213b6ea-74eb-4f34-a199-749b1e9470fb","RANKED_SOLO_5x5","DIAMOND","I","btOHXhhScuJIPtnIsefaGzFme0fZMo9ds4yLz6ouVNq6E1Bk","TwTvReYkoTheLord",38.0,128.0,125.0,false,false,false,false,,,,,H-VF_g20Lf6aolpJgS2w69v6O11oSLqwFn8yIUOJZxfqifs,81
"328825b8-bc2e-4f99-af07-87fdd84fc9b4","RANKED_SOLO_5x5","DIAMOND","I","xUJEypZE2MUDaITSDG3dGsYUQ1FR5WQa503l2dk231KKcnJI","Justin Bridoù",50.0,127.0,62.0,false,false,false,false,,,,,VQvrAJWhDG14nY17-69CD5zUgCZ-M4tO6MrE1eyPGPSf4dU,46
"76b1b9d9-c45d-4123-9c47-fd31cb5d31cd","RANKED_SOLO_5x5","DIAMOND","I","p8N1vN5c9f6Uetzs6TvdG9w7xOl0m-Pik8Sticmr74ZbfJ81","3 SHOT XDDDDDDD",50.0,70.0,69.0,false,false,true,false,,,,,LtJbGLuH8tQ3AcFygPJ4iwMK5QB3cJBl6mQTdPiuZ34DUAw,130
"7c699201-2ae5-49ca-adba-208471db946f","RANKED_SOLO_5x5","DIAMOND","I","C2G14ZC0xXyPRjESCH4Jx7uyjMkK0-e6dzSnzRpTSN83aNRX","Lesteq",27.0,147.0,152.0,false,false,false,false,,,,,Y5mvHFyqvzCouWvmEO5C5Y4DfJHrwxnY5Lx6xhEGhtVDWx0,102
"92e883f5-2c5f-42a5-9fa0-b24fe1975f4b","RANKED_SOLO_5x5","DIAMOND","I","HmRYZ86L3c8tREBUimLvCQ4fG99dFy9C3S6kJx2L3VCCvffg","HolyVadeBAD idea",50.0,153.0,126.0,false,false,false,false,,,,,hizvy_MDH2kK1OGpgcfcTy-1clW1onhza3IjZxGhFrXI1WI,167
"f1df69b2-2e9c-4981-afda-55b492e2baa0","RANKED_SOLO_5x5","DIAMOND","I","Ls184NPSlXhY63MdLSc9JmnTHXLj5YPMvA2_ONoiN4UAF_E_","ImperatoreNerone",0.0,182.0,156.0,false,false,false,false,,,,,rRGYGuSzjbOmQzyNVuar5TIyXx79mojROhmf25nImtJO6aE,190
"0f622700-5826-4705-ad15-31fc9084a2d9","RANKED_SOLO_5x5","DIAMOND","I","rcW-p0NbfpnD5lgT0HToqCapbwS5GiDCJql0rdkLjqRQv6c1","Poro234",0.0,134.0,140.0,false,false,false,false,,,,,IbBT-Ys07PrKc4tvNWUeh_N706ynqBdksudJXd2NHk7x2LM,408
"c1277426-5d36-4ab0-acce-03a496e2f690","RANKED_SOLO_5x5","DIAMOND","I","jOiNf3JVjrgxdoFH5Aj24nqAQiNM16Pdnj4boiDqG4im4FU0","Przegryw",17.0,25.0,25.0,false,false,false,false,,,,,prjronb1sTblNiatAW3reTCiqxfYfpOu26ilpv7UfNcT9FY,120
"bfd51868-3f68-4758-b5d2-c8bfa00975e3","RANKED_SOLO_5x5","DIAMOND","I","zVyZz5PYs2-b016urMg-3ZB7TSFjUqXy9r47ZkHKfE1mrLkF","FNX Gecko",16.0,153.0,123.0,false,false,false,false,,,,,Q3DK9dfgAInYEmbgmS056bCvK-QI_7esX5bn7_6cimMaQs8,226
"fc99a215-f119-4136-b06a-4a4d28d8e705","RANKED_SOLO_5x5","DIAMOND","I","9neaGFcd8DjOTl_J8qkNi1voIVuiIBxU8ecCx9q4cS2OE5xK","Nom4d",26.0,85.0,71.0,false,false,false,false,,,,,6KtRtUzjX4IRTput9Xr6LgJHbpmpP0ifKpYfhGbNP6pKepI,79
"0f622700-5826-4705-ad15-31fc9084a2d9","RANKED_SOLO_5x5","DIAMOND","I","8uuIGfaLSWr8ciWXNgofAzXMrFdiCkxQNVnuGITF7CqTmSxY","Mim1c",19.0,75.0,53.0,false,false,false,false,,,,,zSUivd_SHnH64XxpEWMlH1nnXWx9VcsLBk6QwhJOPGOh0Ic,87
"76b1b9d9-c45d-4123-9c47-fd31cb5d31cd","RANKED_SOLO_5x5","DIAMOND","I","2LacrT-K4bLrGF0VCA5sKBed-Ei8YNgqFG8YDDzvD0CDRy24","ImHereJeffLook",11.0,255.0,223.0,false,false,false,false,,,,,HYn5AdSNeWkWgYyMjMoRx-dIbp0vemj4qjSE94wK9osPT-w,92
"9c27527f-595b-477b-b455-154dd3478b1d","RANKED_SOLO_5x5","DIAMOND","I","LuTY3yJClOqxc8Fl1mXxgEhjugJ2ywnIUHDkrj87R0H9wfLR","sedeidhelais",15.0,218.0,157.0,false,false,false,false,,,,,VDnugLkwGElsbkzNJpW2QwgdKpk1AF_gtJtH8DUj7gwqNW4,76
"3cf3b3df-503e-4b38-8720-a90752391f07","RANKED_SOLO_5x5","DIAMOND","I","twQVbxIuXweSAtsEQ4z2U_Wu5-MTPcru5YrlZ2v8BRuAtvHJ","Hashtag 1",4.0,154.0,146.0,true,false,false,false,,,,,9x6r3NyzaMH2pk0_YwGhMAVZlCk9ijP1MAfOFZ9yLaTFQJo,166
"77a0092c-1f0a-4a17-a75c-a04e37823b03","RANKED_SOLO_5x5","DIAMOND","I","y7f-kwq4vOJ82mpj6LpEgQ4m-NR-avfJptRYJagdZsGPQLcJ","server 5wl",51.0,148.0,135.0,false,false,false,false,,,,,Ur35G5UmHpSp-W8Q0N8yly5ScaurfJ7hih3Ihm80o8XDeQM,122
"fe83210e-e688-4461-bdef-3baf78b2476f","RANKED_SOLO_5x5","DIAMOND","I","9s2Dv9ar-47DXiGeRwi0nDPVM6scBZ4ShmPDMvXopuBGhHgG","ufxb",0.0,48.0,30.0,false,false,false,false,,,,,n-FCIcyisYqA1n5km3PmKjtK9vKtvsIoSlZxYg-DkzRubVY,124
"eb26533b-911b-4c4f-b62c-c9787f6a862c","RANKED_SOLO_5x5","DIAMOND","I","2d4JnQ9Vs8UehnMB8BiOVhmHgzLls-jcczvL3yFf4oJHbMs9","EBS Chomsy",0.0,158.0,129.0,false,false,false,false,,,,,WZRzIPXwYqRPfoDw9D8ISAKzo0y2bM-9DR9jInb6cxsGy6Y,186
"1b4dcb1b-762d-4618-a5b2-5948d4e01ffe","RANKED_SOLO_5x5","DIAMOND","I","ed8S_kQyV4ciwaD_HdrULNMBvo9ItbKQUokNV_LZrOZPYXkb","DEVIL X LOVE",0.0,137.0,68.0,false,false,false,false,,,,,8nJn3CJOsLEFGxGVNfbHLDRnwotJ1yAq7_fGPlQLfnzydGQ,51
"ffd11364-bea5-41e9-bca7-5549378596bb","RANKED_SOLO_5x5","DIAMOND","I","M5VqdpMRg8fX8WLYKnklGtMMuHxwC0ANEMB3Gng6Kfb0GcGT","KataTheLegend",100.0,95.0,72.0,false,false,false,true,3.0,0.0,0.0,"NNNNN",9oO01c_FEa7iwejAhYIfWzxY3elZ2IZH66HMwn8UOTBE1-A,114
"3023ec92-2d14-400b-a8cc-22e3c1302ec1","RANKED_SOLO_5x5","DIAMOND","I","9_bc5LLeH8q6H1viWQ2AnujXldypHiE5rryrrjZBYBxjIt7o","PSH Raedz",81.0,263.0,264.0,false,false,true,true,,,,,VmPDlq5-PpwYz1B5gWmWEJ0jWhOfh65k7ejLwV3Ut-Fj9hw,316
"4dab5858-2288-4a30-b9a4-c1f9d83f1a57","RANKED_SOLO_5x5","DIAMOND","I","H7c17aKa_k8HYJHzKTKpIi7-yvbTZr1qbpO6_i1S0_m75g3l","legit so sad",20.0,135.0,117.0,false,false,false,false,,,,,m5073VgNl_7Z6Jp53Hn9jlLL-Nw5PLs3KN24EwGyZztOou4,207
"f79ad240-d583-4fd7-aea2-30234cd5ea08","RANKED_SOLO_5x5","DIAMOND","I","5CHOwO_upqF2VebMcJgOxd1wtE0ccRua6KlKN1ZfCuuw_vX-","How dare you Dog",23.0,404.0,391.0,false,false,false,false,,,,,tRVQbcWJn4_2Q1rcav22H1PXTmw9jmUELAhWTROWvg-j-D4,218
"fe4357d0-5d0f-4942-9efd-2f6353a04e4c","RANKED_SOLO_5x5","DIAMOND","I","UsMzKu_nW9nnZR4bQhMI_ELyzMQCPyRU32Fn07kK0vf_OMZ6","iljimae yong",73.0,117.0,105.0,false,false,false,false,,,,,6yJYyb-krQ6Ovj2_AJ_pbvA56oxQHfC-qCOi2mA85ClyKj4,117
"3108ab9c-c029-4088-ae17-0dcf41062a3c","RANKED_SOLO_5x5","DIAMOND","I","bgFAPQPZgMOCqseXmco8rEYSzndvER9z0RdJWtxPNdkk-5J7","Thuriten",75.0,94.0,75.0,false,false,false,false,,,,,yNVGzuU9R1sTHIoVDtAJ5WpkowIEFRSj1hLK5Jl40v76YjU,95
"0f622700-5826-4705-ad15-31fc9084a2d9","RANKED_SOLO_5x5","DIAMOND","I","VaoDhs_oDL14iQ1fqalSJJQtfkgcAgiEgYP3qTjazCw8ghUv","lil shmuzi vert",66.0,69.0,44.0,false,false,false,false,,,,,X79I5JAlJCXtjsCYyKeoLqqxy6FefOrG20J6CKpuEcduOTM,193
"95626038-84c1-44db-b9f5-a9963a731224","RANKED_SOLO_5x5","DIAMOND","I","bCMmkCuq6OSr6smUc0nID1M925BZxo4bfjAJLv6UHSf9Pa5b","Bloom1",76.0,212.0,213.0,false,false,true,false,,,,,Q05sEBlrB8CFlqUjRGJS217BZ-GZ9MPRAfOfdnfPcn4YLQE,267
"41d71f00-26c6-4534-b6b5-aed4804b778e","RANKED_SOLO_5x5","DIAMOND","I","oUE2v795VBelktI0MEUjmdY8BfTa9lkPPajSHXyF4cxdPKT_","Kirstai",4.0,55.0,44.0,false,false,false,false,,,,,idcDP_MsnIhcA9VTpsPtopKxq3raJ2oOR-7QLjRfrcZlTPw,261
"b01a3756-bea3-4986-8451-f921575520a3","RANKED_SOLO_5x5","DIAMOND","I","Pv5xC4NFYYat9iTRnp23XdERI5lgn_GDJca5fC5NzWNG8eQN","iNaffuu",42.0,79.0,77.0,false,false,false,false,,,,,QfcOMFUUlBmuGJD0Y-uq2lu_BRcKgwijzRGdiRBEKUZsljI,136
"049cae08-309a-4abd-a439-6b52e594c198","RANKED_SOLO_5x5","DIAMOND","I","PxLfvjcUNKwOsaC-dlzb6XFX9LMLr45XAKAdeEMn7-yX3iFq","L I Y A N",14.0,245.0,228.0,false,false,false,false,,,,,iJzNWPeheodk2Rbcc_ZQ7VgJiFeFlmgJsyrIlEsq0NBmI7Q,218
"8213b6ea-74eb-4f34-a199-749b1e9470fb","RANKED_SOLO_5x5","DIAMOND","I","But8iWUEFS8zPJ0vaJ3G3JJCCjdgTSKS-jZIbFkSpRn_7Wc7","Shine",18.0,110.0,106.0,false,false,false,true,,,,,tLUWtZOJ3e3bH1nVNeiHIf1RRwcOtOILMmjlaf4xb0ARFAI,143
"188c3194-1b58-4982-93dd-dfbc275c83bb","RANKED_SOLO_5x5","DIAMOND","I","XKA_q50t156hCamNqM79CAeVa15HvLp1CDvoKzMYTlDJgxIQ","2051541518",3.0,23.0,23.0,false,false,false,false,,,,,x_DuWGth5qDRN7eu0GtT-9fHIVPdeWQYsNivY3zfiY-ZOMM,70
"368146c8-3673-4cc2-933e-82460462563c","RANKED_SOLO_5x5","DIAMOND","I","Z8HqHykZ1Np0jKCmXW5xI-SpBL_vGG0rbw0Mygr0tx_Zf13R","pwn1",55.0,186.0,172.0,false,false,false,false,,,,,ndokgZdnDebKYoSlk_6rp9GTntwgyTddIvgqc0MxqVeMY0c,215
"75edb21f-010a-49ec-8f40-edd38d625bb1","RANKED_SOLO_5x5","DIAMOND","I","VNW9Xv7KAoS_M41qaUZUjUeaB4Qa1v7KMFzIL-MGH5FTzQg6","ímprove yourself",0.0,59.0,45.0,false,false,false,false,,,,,Ytq6cWIZU3Sr5GBQUvmRI7scSv0G2YkdbYbES3qXqLC7nAc,89
"f61d777e-bf44-42e4-9188-555f60dab9e3","RANKED_SOLO_5x5","DIAMOND","I","ySGSlZshTAMK0U1vg1jIlVu-IVDwGx33TV4K7AffouUVzaWZ","Hustlin Beast",8.0,57.0,39.0,false,false,false,false,,,,,TnmIC38XgZhOg_2gHYL6aQ3VP5wKmuMHg1USE8vbWKtzhVo,59
"e12072fb-0052-4cfe-a91f-0a274b6b4d11","RANKED_SOLO_5x5","DIAMOND","I","y24N8qUUXDb0KUjvh9kuIR56KmWhlULHNltlgM9JwKnTBT0B","risezilean",25.0,31.0,11.0,false,false,false,false,,,,,Wh2OzX91jxI5LQj1hrdopUN1JbINdVloaiObKW9NOZYz0bE,49
"782b230d-0f35-4d19-b724-714294546ee7","RANKED_SOLO_5x5","DIAMOND","I","ChD3u68z9IBYWPVty7BKRqefgaYs5BeCn730zh1qksEOgAHv","PlayingAroundBot",49.0,49.0,23.0,false,false,false,false,,,,,uf4yjXiygG_RTuft5V6Lo4UGunUnHoH26MMlxGx9I0zYUxw,65
"8f4eb16a-3965-48d2-8d8d-a46501c32ca3","RANKED_SOLO_5x5","DIAMOND","I","dfUFSAQ0dyqSKktr2b8OFi4Xy1-2ln06NIzRBeK3bFMtVWtI","Slow Thinker",9.0,101.0,107.0,false,false,false,false,,,,,NOmZOmks8ANqkU6e22FiMaTly0exwlQKYeQnbuO0x5OMOP8,93
"7925a73a-45e5-42bb-887f-b496443a42ce","RANKED_SOLO_5x5","DIAMOND","I","DYE3L57GLncVA7tKSIK7c5lpOKksVWLQ4dQtpwuD1mu6iVH6","Nandos",23.0,95.0,87.0,false,false,false,false,,,,,8tDquFtRzFzYIN-DWmWoHw3lxAF3Ogc8WlpHOufLq3PfCOI,96
"119c5e04-8a9d-460c-aae3-1314063ae52d","RANKED_SOLO_5x5","DIAMOND","I","LIVj4b9M9jVb7NyW4QsGnLC3maziGRieZ5CL40N1T2sjunuh","ExcusesLike",17.0,15.0,8.0,false,false,false,false,,,,,b6jyCnjE_BZb6LSiUR9j6QohLjU-kM2I2ZaIVftmWPpBMIY,107
"13fbc916-0587-408d-93a2-e8394117e56b","RANKED_SOLO_5x5","DIAMOND","I","ewE1787B6uSEe8R6WK_CFWvpwPUH2c3ikKabLYLVSdD3LeDw","Unbreakable Bond",60.0,415.0,415.0,false,false,false,false,,,,,GUM2hZpPublza1Oek6nG4k5U6g26ZYz2Qsgean2fSm7sdEY,707
"9ea84b7b-b3a1-4a30-8ed3-04389ad412c3","RANKED_SOLO_5x5","DIAMOND","I","-M_0ur4g9b420IPPZAE6kDBPdzvAN8pxKDyPat0H8md9LtO7","Wott3r",15.0,75.0,76.0,false,false,false,false,,,,,qo-rY5ZsuPW9qFYZHaV2ZNo-43yNY5A_aS4-xQcbmKiJ2ZU,70
"74841f58-0c96-472f-a5c5-4cf71247a5c8","RANKED_SOLO_5x5","DIAMOND","I","byABtJCuzI5rI3RRTWLuOsR3Odkj1yn5xO2vDbOco5krRVSI","Lethal Golec",0.0,70.0,66.0,false,false,false,false,,,,,VjtNgU1hn9YRJhib7uWqkOZrPf6UJ5b9l_jrJMjbwl1HTlI,173
"e9fef93f-3f67-47e1-9d90-9ed2120e90bd","RANKED_SOLO_5x5","DIAMOND","I","B5DNapAzz0AdUtAMlSYHkOj2pOLkCfYzc1sT7ute6bWW2bej","Lluís Llach",16.0,60.0,31.0,false,false,false,false,,,,,niPz6vo_yxT5bNDcGwlZwMCIa7K4aso0ny2JUu74O0L2cyM,87
"782b230d-0f35-4d19-b724-714294546ee7","RANKED_SOLO_5x5","DIAMOND","I","dpfZmopoJ-UqJZqRZn_I9SA08OSFlXd_S7Cy3c0bX9J7qex7","tensor1",64.0,145.0,131.0,false,false,false,false,,,,,-wnyJ8XA-_wOJEUnhospvsMcr1e_BJel0SGxbjeIBGckCdw,95
"130d5e47-df57-4cb6-b6d1-5cf8b14c86aa","RANKED_SOLO_5x5","DIAMOND","I","7lySMsXjU5QWUA5PMqUOGUSExiY6gUdZ8WnLqXU9g6UfE95z","DESTEK OYNUYORUM",4.0,112.0,107.0,false,false,false,false,,,,,aZ8SChxgcARVI8NVq-jtw3RvSAUhtWjNd_qj5oeO0DDBkOw,79
"810685c1-02a9-444f-902c-d381817e2d83","RANKED_SOLO_5x5","DIAMOND","I","vVeDL4QFwl0bxDC_W2rYG81yZGmeQyJZwW2t2lVwO7KLGChj","i dcnt rly cre",31.0,164.0,119.0,false,false,false,false,,,,,XpuMgvTdjRwl5QGRgweLAbjZd2pG0ecu0E1_jXZrB_2QlXE,50
"fd470f41-ad46-49b0-aed2-72ab8f1c2520","RANKED_SOLO_5x5","DIAMOND","I","ToQUURVAldxrkbgdfYzDQ3GwepQlVLSKiDywr5z0BKkX6tD_","defend defend",55.0,116.0,65.0,false,false,false,true,,,,,1H-f1fRt0TV-8gI2g-ZUejx5v4iXJiJMbbB-lhl3iCdErbs,61
"7bc85e71-f1c2-4fa2-9ec9-31a456629377","RANKED_SOLO_5x5","DIAMOND","I","hV5C_bkhOQJO1R5zAURTl5l9ghTFiKlOft4aOlg35om1rZhk","Amalpink",66.0,44.0,21.0,false,false,false,false,,,,,elP_WES_hTIOIHW2pTrA-EQew1LfdbgYbFScEAp5_xQfoLM,78
"a5fc2cf1-4419-496e-a02b-dfad6a268840","RANKED_SOLO_5x5","DIAMOND","I","l6hQ_a6Ch5QxW-XCmH7yi64bSNgSbjTFITQQ6bqDzPILv0k6","God Tier Kread",77.0,75.0,31.0,false,false,false,false,,,,,zy0ax6NcPFaQ8fm0yMVKc_cA0yJrK5mEblo5JRYKsKPNHos,50
"db754807-7d07-4bee-b521-604c6a724fee","RANKED_SOLO_5x5","DIAMOND","I","7sruElDbtMpGrUp8_dQxzT6RoiFtyZiUk00O2ooOloj2_nea","Queen 0f Queens",0.0,74.0,42.0,false,false,false,false,,,,,U8mDn2kEAsAoUBU_3KQu5-ficlqeRKbnF9OV6IqUMva-4pk,484
"cac41aed-69a5-43ae-accc-31d733f72976","RANKED_SOLO_5x5","DIAMOND","I","0zPnG9xY1NvKuIAL8Wq3-i6lbDbnzSnliLnqts16vyJ1sYsg","OwO Toplaner",0.0,106.0,107.0,false,false,false,false,,,,,QLyAO1_oTlkpnTcevNOMLObCGlAKW4iPvwHcJTUMvTK81Qo,241
"d6e154f0-4138-488f-b58c-f386f1f3ed9d","RANKED_SOLO_5x5","DIAMOND","I","s0uyuySneQhlnJ4bi0WwMQIxI871h4SLfetz_xPPtjAPHxxs","Olunn",0.0,94.0,96.0,false,false,false,false,,,,,V2w_cbdY_YwqA9EyzeLnOMqJgZMv43EohaQu_WNNRfBQ_Ro,229
"23a1206e-a247-4918-aeb2-decd5ba5ae54","RANKED_SOLO_5x5","DIAMOND","I","Y7lWg7IRxbRXwnmPs-MVApFOd4h2awLtI6Mh8m1jxL0Ulb5T","deadalbury",49.0,205.0,142.0,false,false,true,false,,,,,S6d69mp2F-KR6YLw2BAeUy5YILj6LlgKfRWoSV3gGmEmHdQ,57
"251083c9-8b81-40bb-bd22-f231d38c8db0","RANKED_SOLO_5x5","DIAMOND","I","VXHQhDodleRwUL725p45UPBZVdF9Jqwp3oAvvZsg3XLjbhzA","Richhhh",29.0,78.0,39.0,false,false,false,false,,,,,4UPiopJB0qJ1UJvRKWrs-sbrDA2eeG5zaI1SNENCsW7f280,93
"75edb21f-010a-49ec-8f40-edd38d625bb1","RANKED_SOLO_5x5","DIAMOND","I","Ph9CbdHYyU10hC0Ll_vjuub2tFoidhHsz6jNtCawBtgs7qb8","Irønics",15.0,87.0,72.0,false,false,false,true,,,,,bf3QxAnItACN97kwKV881je7mMTi-tPm4iJsfLrfhU-cZEA,297
"0d61be27-5a3b-4f93-a2d2-9056f24c4179","RANKED_SOLO_5x5","DIAMOND","I","sPRCeR-o34xxQH-M4EXlSHOhnqriN0Ke0mBXJxD0X58liQB1","Márksman",56.0,151.0,132.0,false,false,false,true,,,,,A_LMeWntObJPRrhH-P-pJuUIHBibXLEUy4ZZcZh3h4Gzi4k,260
"f8659d45-e76c-4ef4-ad71-827c3ead42b8","RANKED_SOLO_5x5","DIAMOND","I","7lfvuXt0JyeYM5PS1fm3k08UunUtc-2x65Jt-JY2C8Cm9Nww","Typowy Maciuś ",35.0,172.0,163.0,false,false,false,false,,,,,i5UnJAQYxZGlc49QcEGZS2EtrhyhoL_LZxKVKw1gZlsU8-c,287
"f9ef7fc0-15b8-41b3-a8f7-1268dfc0c971","RANKED_SOLO_5x5","DIAMOND","I","mRwIMT8hNte2ydZx8Z62w1BENJXUbEA888GhUf1yMwK2Ajc0","WobbaDub",0.0,108.0,111.0,false,false,false,true,,,,,IxhHoko-0W1Ei7xZ8VUIywVGIDfNlOoPOVfiIIPi_8GkN84,101
"119c5e04-8a9d-460c-aae3-1314063ae52d","RANKED_SOLO_5x5","DIAMOND","I","0GIWPcfYRX-XA7Zg0Wdcul97iTi8hLkiFhA0t1RQpM8KO9W0","KaZ Pizuu",47.0,128.0,71.0,false,false,false,false,,,,,FAFdwKbg34tknTVuLutHtJE_D6W0MVzsKBn9ptnNIMihVLI,48
"181105d7-50f5-434b-a5c3-dea6aee6ee4f","RANKED_SOLO_5x5","DIAMOND","I","v7nUoPJqLbLauIFbzZrrY23ovOL19VgPzOWwLqhG9QMsp82E","CTRL C Mikyx",100.0,269.0,269.0,false,false,false,true,3.0,1.0,0.0,"WNNNN",SIxTM3ZhjxGd7ICL4VsNrr3Txs0Ont3-PzgR_8yAQLBmJUs,222
